id_venta,id_producto,id_sucursal,cantidad,fecha_venta,costo_unitario,precio_lista,id_promocion,descuento_promo,id_lealtad,descuento_lealtad,precio_venta,
128828,AL-030,SCT,1,15/01/2020, $38.25 , $570.85 ,,0%,333951,0%, $570.85 ,
128830,AL-010,QUE,1,15/01/2020, $233.75 ," $1,324.37 ",,0%,,0%," $1,324.37 ",
128832,AL-010,QUE,1,15/01/2020, $233.75 ," $1,324.37 ",,0%,186221,0%," $1,324.37 ",
128834,WS-030,WDF,1,15/01/2020, $552.50 ," $5,933.54 ",,0%,,0%," $5,933.54 ",
128836,AL-020,MHT,1,15/01/2020, $63.75 ," $1,204.69 ",,0%,514047,0%," $1,204.69 ",
128838,AL-010,TEZ,1,15/01/2020, $233.75 ," $1,324.37 ",,0%,467748,0%," $1,324.37 ",
128840,LL-020,MHT,1,15/01/2020, $324.70 ," $4,179.86 ",,0%,451268,0%," $4,179.86 ",
128842,LS-040,WDF,1,15/01/2020, $267.75 ," $1,796.06 ",,0%,,0%," $1,796.06 ",
128844,WL-020,MHT,1,15/01/2020," $3,570.00 "," $20,166.57 ",,0%,,0%," $20,166.57 ",
128846,LS-040,MHT,1,15/01/2020, $267.75 ," $1,796.06 ",,0%,,0%," $1,796.06 ",
128848,LL-020,PFA,1,15/01/2020, $324.70 ," $4,179.86 ",,0%,,0%," $4,179.86 ",
128850,AL-010,MAG,1,15/01/2020, $233.75 ," $1,324.37 ",,0%,,0%," $1,324.37 ",
128852,LS-040,PFA,1,15/01/2020, $267.75 ," $1,796.06 ",,0%,,0%," $1,796.06 ",
128854,LS-040,PFA,1,15/01/2020, $267.75 ," $1,796.06 ",,0%,,0%," $1,796.06 ",
128856,LS-040,QUE,1,15/01/2020, $267.75 ," $1,796.06 ",,0%,,0%," $1,796.06 ",
128858,AL-010,SCT,1,15/01/2020, $233.75 ," $1,324.37 ",,0%,,0%," $1,324.37 ",
128860,AL-030,PER,1,15/01/2020, $38.25 , $570.85 ,,0%,,0%, $570.85 ,
128862,WS-030,TEZ,1,16/01/2020, $552.50 ," $5,933.54 ",,0%,,0%," $5,933.54 ",
128864,WX-010,MHT,1,16/01/2020," $2,932.50 "," $26,036.45 ",,0%,671176,0%," $26,036.45 ",
128866,LS-030,QUE,1,16/01/2020, $187.00 ," $1,589.76 ",,0%,550639,0%," $1,589.76 ",
128868,WL-020,GAL,1,16/01/2020," $3,570.00 "," $20,166.57 ",,0%,,0%," $20,166.57 ",
128870,AL-030,SCT,1,16/01/2020, $38.25 , $570.85 ,,0%,,0%, $570.85 ,
128872,AL-010,PER,1,16/01/2020, $233.75 ," $1,324.37 ",,0%,,0%," $1,324.37 ",
128874,LL-020,TLA,1,16/01/2020, $324.70 ," $4,179.86 ",,0%,,0%," $4,179.86 ",
128876,AL-020,TLA,1,16/01/2020, $63.75 ," $1,204.69 ",,0%,,0%," $1,204.69 ",
128878,LS-030,MHT,1,16/01/2020, $187.00 ," $1,589.76 ",,0%,561854,0%," $1,589.76 ",
128880,AL-010,QUE,1,16/01/2020, $233.75 ," $1,324.37 ",,0%,,0%," $1,324.37 ",
128882,AL-020,TEZ,1,16/01/2020, $63.75 ," $1,204.69 ",,0%,,0%," $1,204.69 ",
128884,AL-020,GLL,1,16/01/2020, $63.75 ," $1,204.69 ",,0%,,0%," $1,204.69 ",
128886,LL-020,WDF,1,16/01/2020, $324.70 ," $4,179.86 ",,0%,,0%," $4,179.86 ",
128888,AL-030,MHT,1,16/01/2020, $38.25 , $570.85 ,,0%,,0%, $570.85 ,
128890,LS-040,TEZ,1,16/01/2020, $267.75 ," $1,796.06 ",,0%,,0%," $1,796.06 ",
128892,WL-020,MHT,1,16/01/2020," $3,570.00 "," $20,166.57 ",,0%,,0%," $20,166.57 ",
128894,LS-040,PER,1,16/01/2020, $267.75 ," $1,796.06 ",,0%,,0%," $1,796.06 ",
128896,LL-020,GLL,1,16/01/2020, $324.70 ," $4,179.86 ",,0%,,0%," $4,179.86 ",
128898,AL-030,PER,1,16/01/2020, $38.25 , $570.85 ,,0%,,0%, $570.85 ,
128900,LL-020,MHT,1,17/01/2020, $324.70 ," $4,179.86 ",,0%,,0%," $4,179.86 ",
128902,WX-010,GLL,1,17/01/2020," $2,932.50 "," $26,036.45 ",,0%,791206,0%," $26,036.45 ",
128904,LS-030,GLL,1,17/01/2020, $187.00 ," $1,589.76 ",,0%,,0%," $1,589.76 ",
128906,LL-020,PFA,1,17/01/2020, $324.70 ," $4,179.86 ",,0%,150628,0%," $4,179.86 ",
128908,AL-010,GLL,1,17/01/2020, $233.75 ," $1,324.37 ",,0%,,0%," $1,324.37 ",
128910,LL-020,QUE,1,17/01/2020, $324.70 ," $4,179.86 ",,0%,,0%," $4,179.86 ",
128912,AL-030,QUE,2,17/01/2020, $38.25 , $570.85 ,,0%,343422,0%," $1,141.71 ",
128914,LL-020,WDF,1,17/01/2020, $324.70 ," $4,179.86 ",,0%,,0%," $4,179.86 ",
128916,WX-010,MHT,1,17/01/2020," $2,932.50 "," $26,036.45 ",,0%,764166,0%," $26,036.45 ",
128918,LL-020,GLL,1,17/01/2020, $324.70 ," $4,179.86 ",,0%,,0%," $4,179.86 ",
128920,AL-030,PFA,1,17/01/2020, $38.25 , $570.85 ,,0%,215207,0%, $570.85 ,
128922,WL-020,SCT,1,17/01/2020," $3,570.00 "," $20,166.57 ",,0%,,0%," $20,166.57 ",
128924,AL-010,PER,1,17/01/2020, $233.75 ," $1,324.37 ",,0%,,0%," $1,324.37 ",
128926,AL-010,MHT,1,17/01/2020, $233.75 ," $1,324.37 ",,0%,,0%," $1,324.37 ",
128928,AL-030,TLA,1,17/01/2020, $38.25 , $570.85 ,,0%,,0%, $570.85 ,
128930,AL-030,MHT,1,17/01/2020, $38.25 , $570.85 ,,0%,,0%, $570.85 ,
128932,LS-040,WDF,1,18/01/2020, $267.75 ," $1,796.06 ",,0%,,0%," $1,796.06 ",
128934,WL-020,MHT,1,18/01/2020," $3,570.00 "," $20,166.57 ",,0%,759322,0%," $20,166.57 ",
128936,WL-020,TEZ,1,18/01/2020," $3,570.00 "," $20,166.57 ",,0%,,0%," $20,166.57 ",
128938,AX-040,SCT,1,18/01/2020, $382.50 ," $15,705.95 ",,0%,318526,0%," $15,705.95 ",
128940,AL-010,MHT,1,18/01/2020, $233.75 ," $1,324.37 ",,0%,,0%," $1,324.37 ",
128942,AL-020,GLL,1,18/01/2020, $63.75 ," $1,204.69 ",,0%,,0%," $1,204.69 ",
128944,AX-040,MHT,1,18/01/2020, $382.50 ," $15,705.95 ",,0%,186901,0%," $15,705.95 ",
128946,AL-020,PER,1,18/01/2020, $63.75 ," $1,204.69 ",,0%,576066,0%," $1,204.69 ",
128948,AX-040,PER,1,18/01/2020, $382.50 ," $15,705.95 ",,0%,,0%," $15,705.95 ",
128950,AL-010,MHT,1,18/01/2020, $233.75 ," $1,324.37 ",,0%,,0%," $1,324.37 ",
128952,AL-020,PER,1,18/01/2020, $63.75 ," $1,204.69 ",,0%,,0%," $1,204.69 ",
128954,AL-030,MHT,2,18/01/2020, $38.25 , $570.85 ,,0%,,0%," $1,141.71 ",
128956,AL-030,WDF,1,18/01/2020, $38.25 , $570.85 ,,0%,643592,0%, $570.85 ,
128958,WX-010,MHT,1,18/01/2020," $2,932.50 "," $26,036.45 ",,0%,,0%," $26,036.45 ",
128960,AL-010,GLL,1,18/01/2020, $233.75 ," $1,324.37 ",,0%,,0%," $1,324.37 ",
128962,AL-020,MHT,1,18/01/2020, $63.75 ," $1,204.69 ",,0%,,0%," $1,204.69 ",
128964,AL-010,TEZ,1,18/01/2020, $233.75 ," $1,324.37 ",,0%,,0%," $1,324.37 ",
128966,AL-020,PER,1,18/01/2020, $63.75 ," $1,204.69 ",,0%,,0%," $1,204.69 ",
128968,LL-020,MHT,1,18/01/2020, $324.70 ," $4,179.86 ",,0%,,0%," $4,179.86 ",
128970,LS-040,PER,1,18/01/2020, $267.75 ," $1,796.06 ",,0%,,0%," $1,796.06 ",
128972,AL-010,PFA,1,19/01/2020, $233.75 ," $1,324.37 ",,0%,573222,0%," $1,324.37 ",
128974,AL-020,MHT,1,19/01/2020, $63.75 ," $1,204.69 ",,0%,,0%," $1,204.69 ",
128976,LS-030,PAM,1,19/01/2020, $187.00 ," $1,589.76 ",,0%,,0%," $1,589.76 ",
128978,AL-010,MHT,1,19/01/2020, $233.75 ," $1,324.37 ",,0%,216036,0%," $1,324.37 ",
128980,LL-020,SCT,1,19/01/2020, $324.70 ," $4,179.86 ",,0%,,0%," $4,179.86 ",
128982,AL-010,MHT,1,19/01/2020, $233.75 ," $1,324.37 ",,0%,,0%," $1,324.37 ",
128984,AL-030,TLA,1,19/01/2020, $38.25 , $570.85 ,,0%,,0%, $570.85 ,
128986,LS-040,WDF,1,19/01/2020, $267.75 ," $1,796.06 ",,0%,458421,0%," $1,796.06 ",
128988,WX-010,QUE,1,19/01/2020," $2,932.50 "," $26,036.45 ",,0%,,0%," $26,036.45 ",
128990,LL-020,PFA,1,19/01/2020, $324.70 ," $4,179.86 ",,0%,637240,0%," $4,179.86 ",
128992,AL-030,TEZ,1,19/01/2020, $38.25 , $570.85 ,,0%,,0%, $570.85 ,
128994,AL-010,TEZ,1,19/01/2020, $233.75 ," $1,324.37 ",,0%,,0%," $1,324.37 ",
128996,LS-030,GLL,1,19/01/2020, $187.00 ," $1,589.76 ",,0%,,0%," $1,589.76 ",
128998,WX-010,SCT,1,19/01/2020," $2,932.50 "," $26,036.45 ",,0%,,0%," $26,036.45 ",
129000,LS-040,SCT,1,19/01/2020, $267.75 ," $1,796.06 ",,0%,,0%," $1,796.06 ",
129002,AL-010,PER,1,19/01/2020, $233.75 ," $1,324.37 ",,0%,,0%," $1,324.37 ",
129004,AL-010,PER,1,19/01/2020, $233.75 ," $1,324.37 ",,0%,,0%," $1,324.37 ",
129006,AL-010,SCT,1,19/01/2020, $233.75 ," $1,324.37 ",,0%,,0%," $1,324.37 ",
129008,WS-030,MHT,1,20/01/2020, $552.50 ," $5,933.54 ",,0%,,0%," $5,933.54 ",
129010,LS-030,GLL,1,20/01/2020, $187.00 ," $1,589.76 ",,0%,744362,0%," $1,589.76 ",
129012,AL-020,PER,1,20/01/2020, $63.75 ," $1,204.69 ",,0%,645748,0%," $1,204.69 ",
129014,AL-030,PER,1,20/01/2020, $38.25 , $570.85 ,,0%,629228,0%, $570.85 ,
129016,AL-030,MHT,3,20/01/2020, $38.25 , $570.85 ,,0%,,0%," $1,712.56 ",
129018,AL-020,WDF,1,20/01/2020, $63.75 ," $1,204.69 ",,0%,413414,0%," $1,204.69 ",
129020,WX-010,SCT,1,20/01/2020," $2,932.50 "," $26,036.45 ",,0%,522663,0%," $26,036.45 ",
129022,WS-040,WDF,1,20/01/2020, $467.50 ," $4,794.89 ",,0%,346372,0%," $4,794.89 ",
129024,AL-010,QUE,3,20/01/2020, $233.75 ," $1,324.37 ",,0%,,0%," $3,973.10 ",
129026,AL-020,PFA,1,20/01/2020, $63.75 ," $1,204.69 ",,0%,,0%," $1,204.69 ",
129028,WX-010,PER,1,20/01/2020," $2,932.50 "," $26,036.45 ",,0%,,0%," $26,036.45 ",
129030,AL-030,MHT,1,20/01/2020, $38.25 , $570.85 ,,0%,,0%, $570.85 ,
129032,AL-010,PER,1,20/01/2020, $233.75 ," $1,324.37 ",,0%,,0%," $1,324.37 ",
129034,AL-010,PER,1,20/01/2020, $233.75 ," $1,324.37 ",,0%,128510,0%," $1,324.37 ",
129036,AL-030,WDF,1,20/01/2020, $38.25 , $570.85 ,,0%,750903,0%, $570.85 ,
129038,AL-010,MAG,1,20/01/2020, $233.75 ," $1,324.37 ",,0%,,0%," $1,324.37 ",
129040,LL-010,MHT,3,20/01/2020, $208.25 ," $3,767.52 ",,0%,223318,0%," $11,302.56 ",
129042,AL-030,WDF,1,20/01/2020, $38.25 , $570.85 ,,0%,,0%, $570.85 ,
129044,AX-040,QUE,1,20/01/2020, $382.50 ," $15,705.95 ",,0%,,0%," $15,705.95 ",
129046,AX-040,SCT,1,20/01/2020, $382.50 ," $15,705.95 ",,0%,,0%," $15,705.95 ",
129048,LS-040,QUE,1,20/01/2020, $267.75 ," $1,796.06 ",,0%,,0%," $1,796.06 ",
129050,AL-020,PER,1,20/01/2020, $63.75 ," $1,204.69 ",,0%,,0%," $1,204.69 ",
129052,AL-020,SCT,1,20/01/2020, $63.75 ," $1,204.69 ",,0%,,0%," $1,204.69 ",
129054,AX-040,SCT,1,20/01/2020, $382.50 ," $15,705.95 ",,0%,,0%," $15,705.95 ",
129056,WS-040,MHT,1,20/01/2020, $467.50 ," $4,794.89 ",,0%,,0%," $4,794.89 ",
129058,WS-030,PFA,1,20/01/2020, $552.50 ," $5,933.54 ",,0%,,0%," $5,933.54 ",
129060,AL-030,GLL,1,20/01/2020, $38.25 , $570.85 ,,0%,,0%, $570.85 ,
129062,LS-040,GLL,1,20/01/2020, $267.75 ," $1,796.06 ",,0%,,0%," $1,796.06 ",
129064,AL-030,WDF,1,20/01/2020, $38.25 , $570.85 ,,0%,,0%, $570.85 ,
129066,WS-030,PER,1,20/01/2020, $552.50 ," $5,933.54 ",,0%,,0%," $5,933.54 ",
129068,AL-020,WDF,1,20/01/2020, $63.75 ," $1,204.69 ",,0%,,0%," $1,204.69 ",
129070,AL-010,GLL,1,20/01/2020, $233.75 ," $1,324.37 ",,0%,,0%," $1,324.37 ",
129072,AL-020,MAG,1,21/01/2020, $63.75 ," $1,204.69 ",,0%,,0%," $1,204.69 ",
129074,AL-030,TEZ,1,21/01/2020, $38.25 , $570.85 ,,0%,,0%, $570.85 ,
129076,AL-030,PER,1,21/01/2020, $38.25 , $570.85 ,,0%,,0%, $570.85 ,
129078,WL-020,PAM,1,21/01/2020," $3,570.00 "," $20,166.57 ",,0%,241334,0%," $20,166.57 ",
129080,LL-020,MHT,1,21/01/2020, $324.70 ," $4,179.86 ",,0%,629699,0%," $4,179.86 ",
129082,LS-030,MAG,1,21/01/2020, $187.00 ," $1,589.76 ",,0%,136768,0%," $1,589.76 ",
129084,WS-030,SCT,1,21/01/2020, $552.50 ," $5,933.54 ",,0%,,0%," $5,933.54 ",
129086,LS-030,MHT,1,21/01/2020, $187.00 ," $1,589.76 ",,0%,,0%," $1,589.76 ",
129088,LS-030,GLL,1,21/01/2020, $187.00 ," $1,589.76 ",,0%,,0%," $1,589.76 ",
129090,LS-040,QUE,1,21/01/2020, $267.75 ," $1,796.06 ",,0%,,0%," $1,796.06 ",
129092,LL-010,PFA,1,21/01/2020, $208.25 ," $3,767.52 ",,0%,,0%," $3,767.52 ",
129094,WX-010,QUE,1,21/01/2020," $2,932.50 "," $26,036.45 ",,0%,,0%," $26,036.45 ",
129096,WS-030,MHT,1,21/01/2020, $552.50 ," $5,933.54 ",,0%,,0%," $5,933.54 ",
129098,LL-020,SCT,1,21/01/2020, $324.70 ," $4,179.86 ",,0%,,0%," $4,179.86 ",
129100,LS-030,TEZ,1,21/01/2020, $187.00 ," $1,589.76 ",,0%,,0%," $1,589.76 ",
129102,AL-020,MHT,1,21/01/2020, $63.75 ," $1,204.69 ",,0%,,0%," $1,204.69 ",
129104,LS-040,WDF,1,21/01/2020, $267.75 ," $1,796.06 ",,0%,,0%," $1,796.06 ",
129106,AL-010,GLL,1,21/01/2020, $233.75 ," $1,324.37 ",,0%,,0%," $1,324.37 ",
129108,AX-040,SCT,1,22/01/2020, $382.50 ," $15,705.95 ",,0%,,0%," $15,705.95 ",
129110,AL-010,WDF,1,22/01/2020, $233.75 ," $1,324.37 ",,0%,448133,0%," $1,324.37 ",
129112,LS-040,PFA,1,22/01/2020, $267.75 ," $1,796.06 ",,0%,153075,0%," $1,796.06 ",
129114,AL-010,PFA,3,22/01/2020, $233.75 ," $1,324.37 ",,0%,,0%," $3,973.10 ",
129116,WL-020,PFA,1,22/01/2020," $3,570.00 "," $20,166.57 ",,0%,,0%," $20,166.57 ",
129118,AL-030,QUE,1,22/01/2020, $38.25 , $570.85 ,,0%,684092,0%, $570.85 ,
129120,LS-040,WDF,1,22/01/2020, $267.75 ," $1,796.06 ",,0%,378558,0%," $1,796.06 ",
129122,AL-030,PAM,1,22/01/2020, $38.25 , $570.85 ,,0%,,0%, $570.85 ,
129124,AL-020,GLL,1,22/01/2020, $63.75 ," $1,204.69 ",,0%,,0%," $1,204.69 ",
129126,LS-030,SCT,2,22/01/2020, $187.00 ," $1,589.76 ",,0%,,0%," $3,179.52 ",
129128,LS-040,PFA,1,22/01/2020, $267.75 ," $1,796.06 ",,0%,,0%," $1,796.06 ",
129130,WL-020,GAL,1,22/01/2020," $3,570.00 "," $20,166.57 ",,0%,,0%," $20,166.57 ",
129132,WS-040,GLL,1,22/01/2020, $467.50 ," $4,794.89 ",,0%,,0%," $4,794.89 ",
129134,AL-030,PER,1,22/01/2020, $38.25 , $570.85 ,,0%,,0%, $570.85 ,
129136,LS-040,MHT,1,22/01/2020, $267.75 ," $1,796.06 ",,0%,,0%," $1,796.06 ",
129138,WL-020,QUE,1,23/01/2020," $3,570.00 "," $20,166.57 ",,0%,,0%," $20,166.57 ",
129140,AL-010,MHT,1,23/01/2020, $233.75 ," $1,324.37 ",,0%,,0%," $1,324.37 ",
129142,AL-010,TEZ,1,23/01/2020, $233.75 ," $1,324.37 ",,0%,294257,0%," $1,324.37 ",
129144,AL-020,MHT,1,23/01/2020, $63.75 ," $1,204.69 ",,0%,,0%," $1,204.69 ",
129146,AL-030,SCT,1,23/01/2020, $38.25 , $570.85 ,,0%,,0%, $570.85 ,
129148,AL-010,PFA,1,23/01/2020, $233.75 ," $1,324.37 ",,0%,,0%," $1,324.37 ",
129150,LL-020,WDF,1,23/01/2020, $324.70 ," $4,179.86 ",,0%,,0%," $4,179.86 ",
129152,WL-020,QUE,1,23/01/2020," $3,570.00 "," $20,166.57 ",,0%,288138,0%," $20,166.57 ",
129154,AL-030,TEZ,1,23/01/2020, $38.25 , $570.85 ,,0%,,0%, $570.85 ,
129156,AL-030,TEZ,1,23/01/2020, $38.25 , $570.85 ,,0%,,0%, $570.85 ,
129158,AL-030,MAG,1,23/01/2020, $38.25 , $570.85 ,,0%,,0%, $570.85 ,
129160,LL-020,WDF,1,23/01/2020, $324.70 ," $4,179.86 ",,0%,,0%," $4,179.86 ",
129162,LL-010,PER,1,23/01/2020, $208.25 ," $3,767.52 ",,0%,,0%," $3,767.52 ",
129164,LS-030,WDF,1,23/01/2020, $187.00 ," $1,589.76 ",,0%,,0%," $1,589.76 ",
129166,WS-030,MHT,1,23/01/2020, $552.50 ," $5,933.54 ",,0%,,0%," $5,933.54 ",
129168,AL-020,WDF,1,23/01/2020, $63.75 ," $1,204.69 ",,0%,,0%," $1,204.69 ",
129170,LS-040,WDF,1,23/01/2020, $267.75 ," $1,796.06 ",,0%,,0%," $1,796.06 ",
129172,AL-030,PER,1,23/01/2020, $38.25 , $570.85 ,,0%,,0%, $570.85 ,
129174,LS-030,MHT,1,23/01/2020, $187.00 ," $1,589.76 ",,0%,,0%," $1,589.76 ",
129176,LL-020,SCT,1,23/01/2020, $324.70 ," $4,179.86 ",,0%,,0%," $4,179.86 ",
129178,AL-030,MHT,2,23/01/2020, $38.25 , $570.85 ,,0%,,0%," $1,141.71 ",
129180,LS-040,PFA,1,23/01/2020, $267.75 ," $1,796.06 ",,0%,,0%," $1,796.06 ",
129182,AL-010,SCT,1,23/01/2020, $233.75 ," $1,324.37 ",,0%,,0%," $1,324.37 ",
129184,AL-030,QUE,1,23/01/2020, $38.25 , $570.85 ,,0%,,0%, $570.85 ,
129186,AL-010,QUE,1,24/01/2020, $233.75 ," $1,324.37 ",,0%,,0%," $1,324.37 ",
129188,WS-040,WDF,1,24/01/2020, $467.50 ," $4,794.89 ",,0%,,0%," $4,794.89 ",
129190,AL-030,WDF,1,24/01/2020, $38.25 , $570.85 ,,0%,513752,0%, $570.85 ,
129192,LS-040,PFA,1,24/01/2020, $267.75 ," $1,796.06 ",,0%,,0%," $1,796.06 ",
129194,AL-030,MHT,1,24/01/2020, $38.25 , $570.85 ,,0%,173217,0%, $570.85 ,
129196,AL-010,QUE,1,24/01/2020, $233.75 ," $1,324.37 ",,0%,362836,0%," $1,324.37 ",
129198,LS-040,PAM,1,24/01/2020, $267.75 ," $1,796.06 ",,0%,759421,0%," $1,796.06 ",
129200,AL-010,WDF,1,24/01/2020, $233.75 ," $1,324.37 ",,0%,,0%," $1,324.37 ",
129202,AL-030,PER,1,24/01/2020, $38.25 , $570.85 ,,0%,,0%, $570.85 ,
129204,AL-020,WDF,1,24/01/2020, $63.75 ," $1,204.69 ",,0%,290088,0%," $1,204.69 ",
129206,AX-040,PFA,1,24/01/2020, $382.50 ," $15,705.95 ",,0%,,0%," $15,705.95 ",
129208,AX-040,GLL,1,24/01/2020, $382.50 ," $15,705.95 ",,0%,,0%," $15,705.95 ",
129210,AL-010,WDF,1,24/01/2020, $233.75 ," $1,324.37 ",,0%,456558,0%," $1,324.37 ",
129212,AL-030,QUE,1,24/01/2020, $38.25 , $570.85 ,,0%,,0%, $570.85 ,
129214,LS-040,WDF,2,24/01/2020, $267.75 ," $1,796.06 ",,0%,,0%," $3,592.12 ",
129216,AL-030,MHT,1,24/01/2020, $38.25 , $570.85 ,,0%,331834,0%, $570.85 ,
129218,AL-030,QUE,1,24/01/2020, $38.25 , $570.85 ,,0%,,0%, $570.85 ,
129220,LS-040,SCT,1,24/01/2020, $267.75 ," $1,796.06 ",,0%,,0%," $1,796.06 ",
129222,AL-010,WDF,1,24/01/2020, $233.75 ," $1,324.37 ",,0%,,0%," $1,324.37 ",
129224,AL-020,MHT,1,24/01/2020, $63.75 ," $1,204.69 ",,0%,,0%," $1,204.69 ",
129226,AL-030,PAM,1,24/01/2020, $38.25 , $570.85 ,,0%,,0%, $570.85 ,
129228,AL-020,WDF,1,24/01/2020, $63.75 ," $1,204.69 ",,0%,,0%," $1,204.69 ",
129230,LL-020,PFA,1,24/01/2020, $324.70 ," $4,179.86 ",,0%,,0%," $4,179.86 ",
129232,AL-020,GLL,1,24/01/2020, $63.75 ," $1,204.69 ",,0%,,0%," $1,204.69 ",
129234,AL-020,PER,1,25/01/2020, $63.75 ," $1,204.69 ",,0%,322912,0%," $1,204.69 ",
129236,LL-020,QUE,1,25/01/2020, $324.70 ," $4,179.86 ",,0%,666159,0%," $4,179.86 ",
129238,AL-010,TLA,1,25/01/2020, $233.75 ," $1,324.37 ",,0%,,0%," $1,324.37 ",
129240,LS-030,MHT,1,25/01/2020, $187.00 ," $1,589.76 ",,0%,,0%," $1,589.76 ",
129242,WX-010,PER,1,25/01/2020," $2,932.50 "," $26,036.45 ",,0%,,0%," $26,036.45 ",
129244,LL-020,WDF,1,25/01/2020, $324.70 ," $4,179.86 ",,0%,,0%," $4,179.86 ",
129246,AL-010,QUE,1,25/01/2020, $233.75 ," $1,324.37 ",,0%,,0%," $1,324.37 ",
129248,AX-040,GLL,1,25/01/2020, $382.50 ," $15,705.95 ",,0%,,0%," $15,705.95 ",
129250,WX-010,WDF,1,25/01/2020," $2,932.50 "," $26,036.45 ",,0%,,0%," $26,036.45 ",
129252,AL-030,SCT,1,25/01/2020, $38.25 , $570.85 ,,0%,366560,0%, $570.85 ,
129254,AL-010,SCT,1,25/01/2020, $233.75 ," $1,324.37 ",,0%,479829,0%," $1,324.37 ",
129256,WS-030,GLL,1,25/01/2020, $552.50 ," $5,933.54 ",,0%,,0%," $5,933.54 ",
129258,AL-010,MHT,1,25/01/2020, $233.75 ," $1,324.37 ",,0%,,0%," $1,324.37 ",
129260,LL-010,SCT,1,25/01/2020, $208.25 ," $3,767.52 ",,0%,,0%," $3,767.52 ",
129262,WS-030,TEZ,1,25/01/2020, $552.50 ," $5,933.54 ",,0%,,0%," $5,933.54 ",
129264,LL-020,GLL,1,25/01/2020, $324.70 ," $4,179.86 ",,0%,,0%," $4,179.86 ",
129266,AL-010,MHT,1,25/01/2020, $233.75 ," $1,324.37 ",,0%,,0%," $1,324.37 ",
129268,WX-010,MHT,1,25/01/2020," $2,932.50 "," $26,036.45 ",,0%,,0%," $26,036.45 ",
129270,AL-020,PER,1,25/01/2020, $63.75 ," $1,204.69 ",,0%,,0%," $1,204.69 ",
129272,AL-030,MHT,1,25/01/2020, $38.25 , $570.85 ,,0%,,0%, $570.85 ,
129274,AL-010,WDF,3,25/01/2020, $233.75 ," $1,324.37 ",,0%,,0%," $3,973.10 ",
129276,WX-010,MHT,1,25/01/2020," $2,932.50 "," $26,036.45 ",,0%,,0%," $26,036.45 ",
129278,AL-030,SCT,1,25/01/2020, $38.25 , $570.85 ,,0%,,0%, $570.85 ,
129280,AX-040,MAG,1,26/01/2020, $382.50 ," $15,705.95 ",,0%,,0%," $15,705.95 ",
129282,AL-020,MHT,1,26/01/2020, $63.75 ," $1,204.69 ",,0%,,0%," $1,204.69 ",
129284,AX-040,QUE,1,26/01/2020, $382.50 ," $15,705.95 ",,0%,296837,0%," $15,705.95 ",
129286,AL-010,MHT,3,26/01/2020, $233.75 ," $1,324.37 ",,0%,390505,0%," $3,973.10 ",
129288,LL-010,TLA,1,26/01/2020, $208.25 ," $3,767.52 ",,0%,361313,0%," $3,767.52 ",
129290,AX-040,WDF,1,26/01/2020, $382.50 ," $15,705.95 ",,0%,270592,0%," $15,705.95 ",
129292,AL-010,MHT,1,26/01/2020, $233.75 ," $1,324.37 ",,0%,,0%," $1,324.37 ",
129294,AL-030,QUE,1,26/01/2020, $38.25 , $570.85 ,,0%,,0%, $570.85 ,
129296,WS-030,TEZ,1,26/01/2020, $552.50 ," $5,933.54 ",,0%,,0%," $5,933.54 ",
129298,AL-030,WDF,1,26/01/2020, $38.25 , $570.85 ,,0%,,0%, $570.85 ,
129300,LL-020,QUE,1,26/01/2020, $324.70 ," $4,179.86 ",,0%,,0%," $4,179.86 ",
129302,AL-030,MHT,1,26/01/2020, $38.25 , $570.85 ,,0%,607161,0%, $570.85 ,
129304,WS-040,QUE,1,26/01/2020, $467.50 ," $4,794.89 ",,0%,,0%," $4,794.89 ",
129306,LL-020,TLA,1,26/01/2020, $324.70 ," $4,179.86 ",,0%,,0%," $4,179.86 ",
129308,LS-040,SCT,1,26/01/2020, $267.75 ," $1,796.06 ",,0%,,0%," $1,796.06 ",
129310,AL-030,PAM,1,26/01/2020, $38.25 , $570.85 ,,0%,,0%, $570.85 ,
129312,AX-040,PER,1,26/01/2020, $382.50 ," $15,705.95 ",,0%,,0%," $15,705.95 ",
129314,AL-020,MHT,1,26/01/2020, $63.75 ," $1,204.69 ",,0%,,0%," $1,204.69 ",
129316,AL-010,MHT,1,26/01/2020, $233.75 ," $1,324.37 ",,0%,,0%," $1,324.37 ",
129318,AL-030,SCT,1,26/01/2020, $38.25 , $570.85 ,,0%,,0%, $570.85 ,
129320,AL-010,GLL,1,26/01/2020, $233.75 ," $1,324.37 ",,0%,,0%," $1,324.37 ",
129322,AL-030,GLL,1,27/01/2020, $38.25 , $570.85 ,,0%,,0%, $570.85 ,
129324,LS-040,TLA,1,27/01/2020, $267.75 ," $1,796.06 ",,0%,338362,0%," $1,796.06 ",
129326,AL-030,MAG,1,27/01/2020, $38.25 , $570.85 ,,0%,696495,0%, $570.85 ,
129328,AL-020,PAM,1,27/01/2020, $63.75 ," $1,204.69 ",,0%,,0%," $1,204.69 ",
129330,WS-030,PAM,1,27/01/2020, $552.50 ," $5,933.54 ",,0%,,0%," $5,933.54 ",
129332,WX-010,WDF,1,27/01/2020," $2,932.50 "," $26,036.45 ",,0%,,0%," $26,036.45 ",
129334,AX-040,MHT,1,27/01/2020, $382.50 ," $15,705.95 ",,0%,277602,0%," $15,705.95 ",
