id_lealtad,fecha_registro,fecha_nacimiento,edad,id_sexo,id_medio,segmento_edad,codigo_postal
109432,07/01/2020,17/11/1966,55,M,OTRO,MAYORES DE 50,
109433,09/02/2020,14/12/1979,42,H,OTRO,ENTRE 41 Y 50,
109436,09/01/2020,09/05/1984,37,H,OTRO,ENTRE 31 Y 40,
109459,17/02/2020,07/01/1998,23,M,EMAIL,ENTRE 21 Y 30,
109487,18/02/2020,12/12/1972,49,H,AMI,ENTRE 41 Y 50,
109535,21/02/2020,07/08/1988,33,H,FBIG,ENTRE 31 Y 40,
109541,21/01/2020,12/03/1994,27,M,EMAIL,ENTRE 21 Y 30,
109588,07/03/2020,01/08/1974,47,H,OTRO,ENTRE 41 Y 50,
109589,08/01/2020,24/07/1988,33,H,FBIG,ENTRE 31 Y 40,
109597,07/01/2020,18/11/1989,32,H,WS,ENTRE 31 Y 40,
109682,02/03/2020,14/03/1979,42,H,OTRO,ENTRE 41 Y 50,
109714,01/03/2020,16/09/1983,38,M,FBIG,ENTRE 31 Y 40,
109750,05/01/2020,04/05/1986,35,H,FBIG,ENTRE 31 Y 40,
109776,17/02/2020,24/05/1992,29,H,EMAIL,ENTRE 21 Y 30,
109797,06/01/2020,16/01/1978,43,M,FBIG,ENTRE 41 Y 50,
109817,17/02/2020,21/10/1971,50,M,OTRO,ENTRE 41 Y 50,
109828,14/03/2020,30/08/1973,48,H,FBIG,ENTRE 41 Y 50,
109830,03/03/2020,01/01/1992,29,M,OTRO,ENTRE 21 Y 30,
109833,13/01/2020,08/06/1982,39,H,AMI,ENTRE 31 Y 40,
109961,23/02/2020,04/07/2000,21,H,OTRO,ENTRE 21 Y 30,
109962,31/01/2020,02/08/1974,47,M,FBIG,ENTRE 41 Y 50,
109979,18/02/2020,24/03/1982,39,M,REV,ENTRE 31 Y 40,
109998,05/01/2020,04/11/1997,24,H,EMAIL,ENTRE 21 Y 30,
110002,12/01/2020,16/02/2001,20,M,FBIG,MENORES DE 21,
110004,17/02/2020,08/08/1994,27,H,EMAIL,ENTRE 21 Y 30,
110027,02/03/2020,09/06/1990,31,H,WS,ENTRE 31 Y 40,
110028,16/02/2020,18/02/2001,20,H,REV,MENORES DE 21,
110032,24/01/2020,14/07/1963,58,H,OTRO,MAYORES DE 50,
110079,10/01/2020,27/07/1983,38,H,FBIG,ENTRE 31 Y 40,
110081,18/02/2020,07/08/1961,60,H,WS,MAYORES DE 50,
110108,20/02/2020,21/04/1996,25,M,OTRO,ENTRE 21 Y 30,
110118,26/02/2020,19/03/1959,62,M,EMAIL,MAYORES DE 50,
110120,20/02/2020,25/08/1985,36,H,OTRO,ENTRE 31 Y 40,
110178,05/01/2020,17/10/1999,22,M,AMI,ENTRE 21 Y 30,
110191,19/02/2020,20/07/1976,45,H,FBIG,ENTRE 41 Y 50,
110197,08/03/2020,25/12/1992,29,M,WS,ENTRE 21 Y 30,
110215,21/02/2020,24/11/1985,36,M,EMAIL,ENTRE 31 Y 40,
110220,07/01/2020,04/07/1990,31,H,EMAIL,ENTRE 31 Y 40,
110226,17/02/2020,11/01/1976,45,H,OTRO,ENTRE 41 Y 50,
110235,08/01/2020,16/12/1997,24,M,OTRO,ENTRE 21 Y 30,
110308,19/02/2020,09/01/1997,24,H,OTRO,ENTRE 21 Y 30,
110388,14/01/2020,11/08/1982,39,M,OTRO,ENTRE 31 Y 40,
110395,26/01/2020,11/04/1984,37,H,OTRO,ENTRE 31 Y 40,
110400,29/02/2020,30/12/1993,28,H,PER,ENTRE 21 Y 30,
110406,17/02/2020,10/02/1977,44,H,FBIG,ENTRE 41 Y 50,
110425,23/01/2020,31/03/1985,36,M,OTRO,ENTRE 31 Y 40,
110442,08/01/2020,13/05/1982,39,H,OTRO,ENTRE 31 Y 40,
110469,15/02/2020,17/02/1972,49,H,EMAIL,ENTRE 41 Y 50,
110474,26/02/2020,24/07/1996,25,H,FBIG,ENTRE 21 Y 30,
110490,08/02/2020,25/01/1953,68,H,FBIG,MAYORES DE 50,
110508,14/02/2020,16/04/1992,29,H,WS,ENTRE 21 Y 30,
110599,10/01/2020,31/10/1998,23,H,OTRO,ENTRE 21 Y 30,
110642,20/02/2020,01/09/1983,38,H,WS,ENTRE 31 Y 40,
110645,24/02/2020,29/10/1974,47,H,OTRO,ENTRE 41 Y 50,
110668,29/02/2020,11/04/1951,70,H,OTRO,MAYORES DE 50,
110674,29/02/2020,21/12/1984,37,M,EMAIL,ENTRE 31 Y 40,
110686,06/01/2020,26/01/1998,23,M,WS,ENTRE 21 Y 30,
110743,03/02/2020,15/04/1976,45,N,OTRO,ENTRE 41 Y 50,
110748,28/02/2020,08/02/1984,37,M,OTRO,ENTRE 31 Y 40,
110779,14/01/2020,19/06/1996,25,M,OTRO,ENTRE 21 Y 30,
110867,14/03/2020,26/07/1974,47,H,FBIG,ENTRE 41 Y 50,
110914,03/03/2020,01/04/2000,21,H,WS,ENTRE 21 Y 30,
110927,06/01/2020,12/11/1995,26,H,FBIG,ENTRE 21 Y 30,
110961,18/01/2020,18/06/1995,26,H,OTRO,ENTRE 21 Y 30,
110968,14/01/2020,16/02/1979,42,H,OTRO,ENTRE 41 Y 50,
110972,16/02/2020,21/07/1989,32,H,OTRO,ENTRE 31 Y 40,
110998,14/01/2020,26/11/1974,47,M,FBIG,ENTRE 41 Y 50,
111006,09/01/2020,05/08/1972,49,H,OTRO,ENTRE 41 Y 50,
111055,05/01/2020,10/01/1989,32,H,OTRO,ENTRE 31 Y 40,
111067,15/01/2020,01/02/1994,27,H,EMAIL,ENTRE 21 Y 30,
111072,19/02/2020,31/10/1993,28,H,FBIG,ENTRE 21 Y 30,
111101,07/01/2020,08/02/1997,24,H,WS,ENTRE 21 Y 30,
111131,06/03/2020,23/11/1982,39,M,OTRO,ENTRE 31 Y 40,
111150,08/01/2020,09/01/1972,49,M,OTRO,ENTRE 41 Y 50,
111165,20/02/2020,05/01/1982,39,M,EMAIL,ENTRE 31 Y 40,
111211,11/01/2020,20/06/1975,46,H,OTRO,ENTRE 41 Y 50,
111271,05/01/2020,25/11/1985,36,H,FBIG,ENTRE 31 Y 40,
111302,27/02/2020,04/01/1986,35,H,WS,ENTRE 31 Y 40,
111307,10/03/2020,31/07/1959,62,H,WS,MAYORES DE 50,
111358,07/01/2020,18/02/1995,26,H,OTRO,ENTRE 21 Y 30,
111360,31/01/2020,05/07/1974,47,M,OTRO,ENTRE 41 Y 50,
111370,16/01/2020,29/06/1985,36,H,OTRO,ENTRE 31 Y 40,
111371,10/01/2020,31/01/1997,24,H,OTRO,ENTRE 21 Y 30,
111415,05/03/2020,09/07/1997,24,H,OTRO,ENTRE 21 Y 30,
111464,07/01/2020,02/12/1945,76,M,FBIG,MAYORES DE 50,
111555,06/01/2020,29/07/1985,36,H,OTRO,ENTRE 31 Y 40,
111557,21/01/2020,07/12/1973,48,M,FBIG,ENTRE 41 Y 50,
111560,17/02/2020,16/12/1974,47,H,OTRO,ENTRE 41 Y 50,
111565,16/02/2020,20/09/1977,44,M,OTRO,ENTRE 41 Y 50,
111580,13/01/2020,13/01/1956,65,H,FBIG,MAYORES DE 50,
111623,02/03/2020,05/06/1953,68,H,FBIG,MAYORES DE 50,
111628,22/02/2020,12/02/2002,19,H,OTRO,MENORES DE 21,
111672,08/01/2020,13/11/1986,35,H,FBIG,ENTRE 31 Y 40,
111720,21/02/2020,16/10/1976,45,M,FBIG,ENTRE 41 Y 50,
111764,06/03/2020,26/10/1999,22,H,WS,ENTRE 21 Y 30,
111778,24/02/2020,18/12/1981,40,H,OTRO,ENTRE 31 Y 40,
111804,01/03/2020,17/11/1992,29,H,OTRO,ENTRE 21 Y 30,
111824,24/02/2020,27/06/1984,37,H,OTRO,ENTRE 31 Y 40,
111828,13/01/2020,23/08/1983,38,M,OTRO,ENTRE 31 Y 40,
111832,25/02/2020,18/12/1985,36,M,WS,ENTRE 31 Y 40,
111872,24/02/2020,08/07/1986,35,M,WS,ENTRE 31 Y 40,
111877,07/03/2020,22/10/1993,28,M,FBIG,ENTRE 21 Y 30,
111893,07/02/2020,27/10/1986,35,H,OTRO,ENTRE 31 Y 40,
111916,10/01/2020,12/10/1989,32,H,FBIG,ENTRE 31 Y 40,
111918,24/02/2020,12/06/1988,33,M,AMI,ENTRE 31 Y 40,
111934,19/02/2020,29/07/1999,22,H,OTRO,ENTRE 21 Y 30,
112012,26/02/2020,02/11/1985,36,M,FBIG,ENTRE 31 Y 40,
112021,12/01/2020,10/05/1993,28,M,OTRO,ENTRE 21 Y 30,
112026,25/02/2020,27/02/1986,35,H,FBIG,ENTRE 31 Y 40,
112060,09/01/2020,16/06/1988,33,N,OTRO,ENTRE 31 Y 40,
112077,21/02/2020,09/10/1990,31,H,OTRO,ENTRE 31 Y 40,
112092,28/02/2020,12/12/1983,38,H,EMAIL,ENTRE 31 Y 40,
112099,12/01/2020,09/10/1986,35,H,EMAIL,ENTRE 31 Y 40,
112176,20/02/2020,23/07/1957,64,M,EMAIL,MAYORES DE 50,
112192,21/01/2020,15/05/1993,28,H,OTRO,ENTRE 21 Y 30,
112273,02/03/2020,28/01/1986,35,M,FBIG,ENTRE 31 Y 40,
112295,26/02/2020,27/02/1996,25,H,OTRO,ENTRE 21 Y 30,
112300,16/02/2020,01/01/1989,32,H,OTRO,ENTRE 31 Y 40,
112314,15/01/2020,15/08/1990,31,H,PER,ENTRE 31 Y 40,
112318,08/02/2020,22/02/1974,47,H,OTRO,ENTRE 41 Y 50,
112335,08/01/2020,30/05/1983,38,H,WS,ENTRE 31 Y 40,
112348,19/02/2020,01/02/1985,36,H,OTRO,ENTRE 31 Y 40,
112417,20/03/2020,08/12/1988,33,H,OTRO,ENTRE 31 Y 40,
112421,18/01/2020,22/11/1996,25,M,FBIG,ENTRE 21 Y 30,
112422,24/01/2020,25/08/1998,23,H,PER,ENTRE 21 Y 30,
112500,12/01/2020,21/09/2002,19,H,OTRO,MENORES DE 21,
112600,19/02/2020,14/05/1987,34,M,EMAIL,ENTRE 31 Y 40,
112609,15/02/2020,06/10/1979,42,M,WS,ENTRE 41 Y 50,
112618,10/02/2020,19/08/1987,34,H,OTRO,ENTRE 31 Y 40,
112635,10/01/2020,12/10/1978,43,H,OTRO,ENTRE 41 Y 50,
112644,02/03/2020,13/09/1981,40,H,WS,ENTRE 31 Y 40,
112661,28/02/2020,01/09/1994,27,H,OTRO,ENTRE 21 Y 30,
112684,08/01/2020,26/10/1974,47,H,FBIG,ENTRE 41 Y 50,
112691,04/02/2020,02/07/1994,27,H,OTRO,ENTRE 21 Y 30,
112712,07/01/2020,07/05/1982,39,H,OTRO,ENTRE 31 Y 40,
112725,28/01/2020,08/12/1976,45,H,OTRO,ENTRE 41 Y 50,
112729,15/02/2020,26/01/1984,37,H,OTRO,ENTRE 31 Y 40,
112762,15/02/2020,25/02/1994,27,H,EMAIL,ENTRE 21 Y 30,
112786,10/01/2020,21/07/1989,32,H,OTRO,ENTRE 31 Y 40,
112789,18/02/2020,11/09/1984,37,M,WS,ENTRE 31 Y 40,
112799,28/02/2020,26/03/1974,47,M,OTRO,ENTRE 41 Y 50,
112847,26/01/2020,05/02/1985,36,H,FBIG,ENTRE 31 Y 40,
112870,12/03/2020,15/10/1980,41,H,OTRO,ENTRE 41 Y 50,
112885,17/02/2020,21/06/1996,25,M,OTRO,ENTRE 21 Y 30,
112898,22/01/2020,19/09/1993,28,H,OTRO,ENTRE 21 Y 30,
112902,06/03/2020,09/10/1975,46,H,AMI,ENTRE 41 Y 50,
112911,29/02/2020,22/06/1985,36,H,OTRO,ENTRE 31 Y 40,
112938,08/01/2020,20/06/1971,50,H,OTRO,ENTRE 41 Y 50,
112979,28/02/2020,11/05/1989,32,H,WS,ENTRE 31 Y 40,
112982,18/02/2020,18/07/1976,45,H,OTRO,ENTRE 41 Y 50,
112986,18/02/2020,16/04/1982,39,M,EMAIL,ENTRE 31 Y 40,
112987,09/01/2020,16/09/1999,22,H,OTRO,ENTRE 21 Y 30,
113042,15/02/2020,29/03/1994,27,H,WS,ENTRE 21 Y 30,
113072,02/03/2020,08/05/1987,34,H,OTRO,ENTRE 31 Y 40,
113119,03/03/2020,15/12/1989,32,H,REV,ENTRE 31 Y 40,
113125,07/01/2020,29/03/1969,52,H,WS,MAYORES DE 50,
113142,24/01/2020,26/05/1990,31,M,OTRO,ENTRE 31 Y 40,
113168,11/01/2020,13/12/1997,24,H,OTRO,ENTRE 21 Y 30,
113181,17/02/2020,15/08/1979,42,M,AMI,ENTRE 41 Y 50,
113193,03/03/2020,22/06/2001,20,M,REV,MENORES DE 21,
113196,05/03/2020,10/04/1982,39,H,WS,ENTRE 31 Y 40,
113205,19/02/2020,13/06/1964,57,H,OTRO,MAYORES DE 50,
113232,31/01/2020,03/09/1979,42,H,OTRO,ENTRE 41 Y 50,
113262,28/03/2020,13/07/1990,31,H,OTRO,ENTRE 31 Y 40,
113285,05/03/2020,21/10/1999,22,H,WS,ENTRE 21 Y 30,
113363,05/01/2020,12/07/1983,38,M,OTRO,ENTRE 31 Y 40,
113376,22/02/2020,23/01/1991,30,M,OTRO,ENTRE 21 Y 30,
113465,14/01/2020,16/02/1985,36,H,OTRO,ENTRE 31 Y 40,
113475,15/02/2020,16/06/1993,28,H,EMAIL,ENTRE 21 Y 30,
113491,19/02/2020,11/07/1988,33,M,OTRO,ENTRE 31 Y 40,
113525,13/01/2020,23/10/1976,45,M,OTRO,ENTRE 41 Y 50,
113526,10/01/2020,04/03/1995,26,M,FBIG,ENTRE 21 Y 30,
113531,12/01/2020,14/06/1997,24,M,OTRO,ENTRE 21 Y 30,
113546,16/02/2020,02/02/1991,30,H,EMAIL,ENTRE 21 Y 30,
113573,23/02/2020,16/03/1999,22,H,WS,ENTRE 21 Y 30,
113580,28/02/2020,13/07/2003,18,M,EMAIL,MENORES DE 21,
113596,08/01/2020,08/08/1985,36,M,WS,ENTRE 31 Y 40,
113635,10/01/2020,28/08/1985,36,H,FBIG,ENTRE 31 Y 40,
113667,12/01/2020,24/11/1972,49,H,WS,ENTRE 41 Y 50,
113708,25/02/2020,30/10/1986,35,H,WS,ENTRE 31 Y 40,
113713,20/02/2020,12/03/2005,16,H,FBIG,MENORES DE 21,
113729,06/01/2020,16/04/1958,63,H,FBIG,MAYORES DE 50,
113867,27/01/2020,26/09/1978,43,H,EMAIL,ENTRE 41 Y 50,
113895,13/01/2020,27/12/1983,38,H,FBIG,ENTRE 31 Y 40,
113976,22/02/2020,08/04/1999,22,M,FBIG,ENTRE 21 Y 30,
113988,23/01/2020,11/06/1988,33,H,FBIG,ENTRE 31 Y 40,
114000,18/02/2020,12/12/2003,18,H,EMAIL,MENORES DE 21,
114003,21/02/2020,15/11/1999,22,M,OTRO,ENTRE 21 Y 30,
114050,08/01/2020,13/12/1999,22,M,OTRO,ENTRE 21 Y 30,
114074,19/02/2020,27/09/1982,39,H,FBIG,ENTRE 31 Y 40,
114095,25/02/2020,22/06/1987,34,M,WS,ENTRE 31 Y 40,
114115,29/02/2020,17/04/1994,27,H,OTRO,ENTRE 21 Y 30,
114156,18/01/2020,24/10/1983,38,M,FBIG,ENTRE 31 Y 40,
114166,14/01/2020,22/09/1974,47,H,OTRO,ENTRE 41 Y 50,
114168,19/02/2020,05/01/1989,32,M,OTRO,ENTRE 31 Y 40,
114196,11/03/2020,05/03/1944,77,M,EMAIL,MAYORES DE 50,
114212,19/02/2020,12/02/2004,17,H,OTRO,MENORES DE 21,
114221,09/01/2020,10/08/1998,23,H,FBIG,ENTRE 21 Y 30,
114239,16/02/2020,30/11/1996,25,H,OTRO,ENTRE 21 Y 30,
114253,05/02/2020,27/03/1971,50,M,OTRO,ENTRE 41 Y 50,
114272,08/01/2020,08/01/1995,26,M,OTRO,ENTRE 21 Y 30,
114287,13/01/2020,18/01/1989,32,M,EMAIL,ENTRE 31 Y 40,
114311,12/01/2020,27/01/1969,52,M,OTRO,MAYORES DE 50,
114315,08/01/2020,21/03/1985,36,H,FBIG,ENTRE 31 Y 40,
114332,21/02/2020,30/10/1973,48,H,EMAIL,ENTRE 41 Y 50,
114371,01/02/2020,08/07/1985,36,M,OTRO,ENTRE 31 Y 40,
114374,15/01/2020,25/06/1984,37,H,OTRO,ENTRE 31 Y 40,
114379,04/02/2020,20/12/2004,17,H,REV,MENORES DE 21,
114447,20/02/2020,23/08/1988,33,H,OTRO,ENTRE 31 Y 40,
114475,27/02/2020,08/10/1977,44,H,OTRO,ENTRE 41 Y 50,
114480,06/01/2020,05/08/1975,46,H,OTRO,ENTRE 41 Y 50,
114500,12/01/2020,15/01/1941,80,H,OTRO,MAYORES DE 50,
114506,12/01/2020,20/03/1989,32,H,FBIG,ENTRE 31 Y 40,
114531,15/01/2020,16/07/1984,37,M,OTRO,ENTRE 31 Y 40,
114540,09/01/2020,07/11/1971,50,H,WS,ENTRE 41 Y 50,
114599,17/02/2020,04/12/1995,26,H,FBIG,ENTRE 21 Y 30,
114676,29/01/2020,24/02/2001,20,M,OTRO,MENORES DE 21,
114686,16/02/2020,15/02/1996,25,H,FBIG,ENTRE 21 Y 30,
114699,13/01/2020,27/09/1982,39,H,FBIG,ENTRE 31 Y 40,
114708,29/01/2020,17/07/1982,39,M,FBIG,ENTRE 31 Y 40,
114751,02/02/2020,30/09/1992,29,M,FBIG,ENTRE 21 Y 30,
114772,17/02/2020,16/12/1988,33,H,OTRO,ENTRE 31 Y 40,
114837,25/02/2020,17/04/1950,71,M,AMI,MAYORES DE 50,
114841,18/02/2020,11/09/1979,42,H,WS,ENTRE 41 Y 50,
114844,17/02/2020,02/02/1989,32,H,WS,ENTRE 31 Y 40,
114871,08/01/2020,14/08/1978,43,M,EMAIL,ENTRE 41 Y 50,
114878,22/02/2020,10/02/1982,39,H,OTRO,ENTRE 31 Y 40,
114879,03/03/2020,10/05/1985,36,M,OTRO,ENTRE 31 Y 40,
114886,17/02/2020,17/04/1997,24,H,FBIG,ENTRE 21 Y 30,
114900,28/02/2020,11/09/1998,23,H,FBIG,ENTRE 21 Y 30,
114909,29/02/2020,27/03/1989,32,H,OTRO,ENTRE 31 Y 40,
115010,12/01/2020,12/07/1973,48,H,OTRO,ENTRE 41 Y 50,
115030,18/03/2020,27/11/1985,36,H,OTRO,ENTRE 31 Y 40,
115073,04/02/2020,02/01/1987,34,M,OTRO,ENTRE 31 Y 40,
115090,15/02/2020,21/07/1984,37,M,AMI,ENTRE 31 Y 40,
115109,10/03/2020,01/11/1994,27,H,OTRO,ENTRE 21 Y 30,
115161,11/01/2020,07/12/1979,42,M,EMAIL,ENTRE 41 Y 50,
115170,03/03/2020,20/07/1987,34,H,OTRO,ENTRE 31 Y 40,
115299,11/02/2020,28/05/1984,37,M,FBIG,ENTRE 31 Y 40,
115300,12/01/2020,02/06/1995,26,H,OTRO,ENTRE 21 Y 30,
115317,27/02/2020,28/02/1987,34,M,EMAIL,ENTRE 31 Y 40,
115319,08/01/2020,02/03/1991,30,H,OTRO,ENTRE 21 Y 30,
115350,24/03/2020,05/09/1972,49,H,OTRO,ENTRE 41 Y 50,
115363,12/01/2020,27/06/1990,31,H,PER,ENTRE 31 Y 40,
115422,08/01/2020,02/10/1986,35,M,OTRO,ENTRE 31 Y 40,
115477,09/01/2020,30/11/1985,36,M,OTRO,ENTRE 31 Y 40,
115508,13/01/2020,21/02/1994,27,M,REV,ENTRE 21 Y 30,
115616,17/02/2020,04/01/1996,25,H,OTRO,ENTRE 21 Y 30,
115637,05/01/2020,06/12/1989,32,H,OTRO,ENTRE 31 Y 40,
115644,11/03/2020,18/03/1998,23,H,OTRO,ENTRE 21 Y 30,
115657,16/02/2020,06/06/1986,35,H,OTRO,ENTRE 31 Y 40,
115659,13/01/2020,26/01/1990,31,H,OTRO,ENTRE 31 Y 40,
115689,10/01/2020,17/09/1980,41,M,FBIG,ENTRE 41 Y 50,
115695,12/01/2020,12/11/1986,35,H,WS,ENTRE 31 Y 40,
115724,11/01/2020,26/01/2004,17,M,OTRO,MENORES DE 21,
115744,11/02/2020,03/03/1949,72,H,WS,MAYORES DE 50,
115796,05/01/2020,14/01/1989,32,M,AMI,ENTRE 31 Y 40,
115803,11/01/2020,20/06/1998,23,H,FBIG,ENTRE 21 Y 30,
115811,17/01/2020,06/11/1981,40,H,EMAIL,ENTRE 31 Y 40,
115837,15/02/2020,06/12/1987,34,M,OTRO,ENTRE 31 Y 40,
115841,29/02/2020,20/11/1972,49,M,OTRO,ENTRE 41 Y 50,
115843,24/02/2020,03/06/1984,37,M,REV,ENTRE 31 Y 40,
115909,09/01/2020,19/03/1990,31,M,OTRO,ENTRE 31 Y 40,
115910,10/01/2020,08/02/1987,34,M,OTRO,ENTRE 31 Y 40,
115916,07/01/2020,16/09/1983,38,H,EMAIL,ENTRE 31 Y 40,
115930,29/02/2020,28/03/1988,33,M,EMAIL,ENTRE 31 Y 40,
115933,07/01/2020,13/07/1991,30,M,OTRO,ENTRE 21 Y 30,
116008,08/01/2020,21/11/1998,23,H,OTRO,ENTRE 21 Y 30,
116026,07/01/2020,27/07/1987,34,H,FBIG,ENTRE 31 Y 40,
116039,21/02/2020,25/10/1987,34,M,REV,ENTRE 31 Y 40,
116044,10/01/2020,06/03/1971,50,M,FBIG,ENTRE 41 Y 50,
116059,17/02/2020,14/02/1994,27,H,EMAIL,ENTRE 21 Y 30,
116103,13/01/2020,10/12/1997,24,M,PER,ENTRE 21 Y 30,
116122,12/01/2020,30/04/1987,34,H,AMI,ENTRE 31 Y 40,
116173,14/01/2020,18/09/1984,37,M,FBIG,ENTRE 31 Y 40,
116197,04/02/2020,18/12/1979,42,H,PER,ENTRE 41 Y 50,
116202,26/02/2020,08/06/1971,50,M,FBIG,ENTRE 41 Y 50,
116239,15/01/2020,10/05/1998,23,H,REV,ENTRE 21 Y 30,
116279,18/01/2020,25/03/1995,26,M,EMAIL,ENTRE 21 Y 30,
116283,19/02/2020,24/05/1995,26,M,OTRO,ENTRE 21 Y 30,
116293,27/02/2020,10/06/1995,26,H,OTRO,ENTRE 21 Y 30,
116323,21/02/2020,16/04/1976,45,H,REV,ENTRE 41 Y 50,
116325,13/01/2020,13/02/2001,20,H,WS,MENORES DE 21,
116327,08/01/2020,07/12/1982,39,H,FBIG,ENTRE 31 Y 40,
116376,05/01/2020,24/07/2005,16,M,AMI,MENORES DE 21,
116380,08/01/2020,13/09/1999,22,M,OTRO,ENTRE 21 Y 30,
116420,27/02/2020,07/09/1986,35,M,OTRO,ENTRE 31 Y 40,
116451,02/02/2020,08/09/1985,36,H,WS,ENTRE 31 Y 40,
116453,11/03/2020,12/08/1978,43,H,EMAIL,ENTRE 41 Y 50,
116493,15/02/2020,18/10/1993,28,H,REV,ENTRE 21 Y 30,
116495,11/01/2020,03/04/1994,27,H,OTRO,ENTRE 21 Y 30,
116503,16/02/2020,29/09/1989,32,H,OTRO,ENTRE 31 Y 40,
116516,05/02/2020,10/10/1984,37,H,OTRO,ENTRE 31 Y 40,
116539,11/01/2020,21/07/1981,40,M,OTRO,ENTRE 31 Y 40,
116566,17/02/2020,15/06/1959,62,M,FBIG,MAYORES DE 50,
116634,17/03/2020,24/03/1985,36,H,EMAIL,ENTRE 31 Y 40,
116651,19/02/2020,21/08/1994,27,M,WS,ENTRE 21 Y 30,
116693,10/01/2020,04/07/1991,30,M,EMAIL,ENTRE 21 Y 30,
116705,11/01/2020,10/12/2001,20,M,OTRO,MENORES DE 21,
116716,18/02/2020,02/03/1987,34,H,OTRO,ENTRE 31 Y 40,
116742,23/02/2020,24/08/1984,37,H,OTRO,ENTRE 31 Y 40,
116798,20/02/2020,28/06/1981,40,M,EMAIL,ENTRE 31 Y 40,
116848,15/02/2020,10/07/1983,38,H,FBIG,ENTRE 31 Y 40,
116940,06/02/2020,19/06/1981,40,H,EMAIL,ENTRE 31 Y 40,
116970,11/01/2020,25/09/1980,41,H,PER,ENTRE 41 Y 50,
116995,25/02/2020,09/10/1968,53,M,WS,MAYORES DE 50,
117029,11/01/2020,19/09/1985,36,H,FBIG,ENTRE 31 Y 40,
117030,11/03/2020,06/10/1985,36,H,OTRO,ENTRE 31 Y 40,
117069,12/02/2020,17/05/1992,29,M,EMAIL,ENTRE 21 Y 30,
117091,13/01/2020,13/10/1974,47,H,PER,ENTRE 41 Y 50,
117093,06/01/2020,03/02/1992,29,H,AMI,ENTRE 21 Y 30,
117101,15/02/2020,18/09/1986,35,H,OTRO,ENTRE 31 Y 40,
117148,10/01/2020,25/10/2001,20,M,EMAIL,MENORES DE 21,
117177,09/01/2020,09/01/1992,29,H,EMAIL,ENTRE 21 Y 30,
117189,13/01/2020,24/02/1976,45,H,OTRO,ENTRE 41 Y 50,
117192,20/03/2020,28/07/1951,70,H,FBIG,MAYORES DE 50,
117233,09/01/2020,04/09/1961,60,H,EMAIL,MAYORES DE 50,
117247,05/01/2020,11/07/1982,39,H,OTRO,ENTRE 31 Y 40,
117318,25/02/2020,06/07/1986,35,M,WS,ENTRE 31 Y 40,
117324,23/02/2020,01/08/1989,32,M,FBIG,ENTRE 31 Y 40,
117325,17/01/2020,20/06/1984,37,M,OTRO,ENTRE 31 Y 40,
117369,28/02/2020,03/12/1994,27,M,OTRO,ENTRE 21 Y 30,
117377,12/01/2020,29/12/1980,41,H,OTRO,ENTRE 41 Y 50,
117415,25/02/2020,18/04/1974,47,M,OTRO,ENTRE 41 Y 50,
117434,22/01/2020,26/07/1988,33,H,FBIG,ENTRE 31 Y 40,
117436,19/02/2020,09/11/1999,22,H,WS,ENTRE 21 Y 30,
117489,24/02/2020,28/02/1999,22,H,OTRO,ENTRE 21 Y 30,
117544,23/02/2020,16/06/1988,33,H,OTRO,ENTRE 31 Y 40,
117611,09/02/2020,27/01/1988,33,M,WS,ENTRE 31 Y 40,
117654,11/01/2020,30/01/1984,37,H,OTRO,ENTRE 31 Y 40,
117690,22/02/2020,27/08/1994,27,H,FBIG,ENTRE 21 Y 30,
117695,18/01/2020,28/05/1989,32,H,EMAIL,ENTRE 31 Y 40,
117717,24/02/2020,17/10/1983,38,M,OTRO,ENTRE 31 Y 40,
117745,05/01/2020,02/01/1955,66,H,OTRO,MAYORES DE 50,
117765,12/01/2020,13/04/1993,28,H,FBIG,ENTRE 21 Y 30,
117785,11/01/2020,22/02/2003,18,H,OTRO,MENORES DE 21,
117813,13/01/2020,28/03/1992,29,H,OTRO,ENTRE 21 Y 30,
117842,04/02/2020,12/05/1974,47,H,OTRO,ENTRE 41 Y 50,
117866,24/02/2020,24/03/1989,32,M,EMAIL,ENTRE 31 Y 40,
117870,15/01/2020,09/05/1980,41,H,EMAIL,ENTRE 41 Y 50,
117948,19/02/2020,30/04/1984,37,H,OTRO,ENTRE 31 Y 40,
117959,05/01/2020,19/11/1985,36,H,WS,ENTRE 31 Y 40,
117984,05/01/2020,24/09/1986,35,M,FBIG,ENTRE 31 Y 40,
117999,02/02/2020,06/12/1987,34,M,OTRO,ENTRE 31 Y 40,
118010,07/01/2020,08/10/1980,41,H,OTRO,ENTRE 41 Y 50,
118026,02/02/2020,22/02/1999,22,H,WS,ENTRE 21 Y 30,
118065,27/02/2020,01/05/1971,50,H,OTRO,ENTRE 41 Y 50,
118153,14/01/2020,23/03/1998,23,M,OTRO,ENTRE 21 Y 30,
118179,03/03/2020,31/05/1997,24,H,OTRO,ENTRE 21 Y 30,
118190,08/02/2020,22/08/1990,31,M,OTRO,ENTRE 31 Y 40,
118199,20/02/2020,04/05/1991,30,H,OTRO,ENTRE 21 Y 30,
118216,29/02/2020,28/08/1990,31,M,OTRO,ENTRE 31 Y 40,
118225,22/01/2020,30/07/1992,29,H,OTRO,ENTRE 21 Y 30,
118226,18/02/2020,11/12/1978,43,M,FBIG,ENTRE 41 Y 50,
